https://tw.live/cam/?id=BOT243,復興北路427巷(往北),https://tw.live/cam/?id=BOT134,松仁松壽,https://tw.live/cam/?id=BOT035,市民快光復匝道,https://tw.live/cam/?id=BOT097,復北隧道北口-濱江大直橋,https://tw.live/cam/?id=BOT165,市民中山(西南角),https://tw.live/cam/?id=BOT221,龍門大樓頂樓,https://tw.live/cam/?id=BOT295,萬大路-東園街口,https://tw.live/cam/?id=BOT332,興隆路與興隆路3段112巷口,https://tw.live/cam/?id=BOT218,經貿一路環東大道槽化島,https://tw.live/cam/?id=BOT122,新明路成美橋,https://tw.live/cam/?id=BOT234,至善路-福林路口,https://tw.live/cam/?id=BOT366,承德路6段-福國路口
https://tw.live/cam/?id=BOT266,基隆路-八德路口(高架第2層),https://tw.live/cam/?id=BOT135,基隆信義,https://tw.live/cam/?id=BOT079,復興辛亥,https://tw.live/cam/?id=BOT111,堤頂基湖(東南角),https://tw.live/cam/?id=BOT167,重慶愛國(西側),https://tw.live/cam/?id=BOT244,民族西路-延平北路口,https://tw.live/cam/?id=BOT303,中華路1段2號西北角（國稅局1號）,https://tw.live/cam/?id=BOT358,木柵-辛亥路口,https://tw.live/cam/?id=BOT219,環東大道經貿二路出口匝道綠帶,https://tw.live/cam/?id=BOT124,康寧東湖,https://tw.live/cam/?id=BOT235,福林路-雨農路-中正路口,,
https://tw.live/cam/?id=BOT269,市民大道-松信路口,https://tw.live/cam/?id=BOT136,基隆光復,https://tw.live/cam/?id=BOT087,基隆快樂業街口,https://tw.live/cam/?id=BOT112,堤頂基湖(西南角),https://tw.live/cam/?id=BOT168,師大汀州(南側),https://tw.live/cam/?id=BOT246,承德-庫倫,https://tw.live/cam/?id=BOT304,中華路1段2號東北角(國稅局2號),https://tw.live/cam/?id=BOT359,木柵-興隆路口,https://tw.live/cam/?id=BOT220,忠孝東研究院路(車行往北),https://tw.live/cam/?id=BOT145,內湖港墘,https://tw.live/cam/?id=BOT236,故宮路-至善路口,,
https://tw.live/cam/?id=BOT305,敦化-南京,https://tw.live/cam/?id=BOT137,市府西南(松壽市府),https://tw.live/cam/?id=BOT088,基隆快敦化南路,https://tw.live/cam/?id=BOT141,北安明水(近大直橋),https://tw.live/cam/?id=BOT169,基隆羅斯(西北角),https://tw.live/cam/?id=BOT252,民族西路承德路口,https://tw.live/cam/?id=BOT356,艋舺-萬大路口,https://tw.live/cam/?id=BOT360,木新-樟新路口,https://tw.live/cam/?id=BOT222,向陽重陽,https://tw.live/cam/?id=BOT146,成功文德,https://tw.live/cam/?id=BOT249,中山北路-圓山隧道口,,
https://tw.live/cam/?id=BOT306,敦化-八德,https://tw.live/cam/?id=BOT138,市府東南(松壽松智),https://tw.live/cam/?id=BOT089,基隆快辛亥出口匝道,https://tw.live/cam/?id=BOT142,北安明水(近自強隧道),https://tw.live/cam/?id=BOT229,新生高忠孝,https://tw.live/cam/?id=BOT259,重慶北路-民權西路口,https://tw.live/cam/?id=BOT370,和平西路3段-南寧路,https://tw.live/cam/?id=BOT361,羅斯福路五段211巷路口,https://tw.live/cam/?id=BOT271,市民大道-東新街口,https://tw.live/cam/?id=BOT149,瑞光路478巷口,https://tw.live/cam/?id=BOT250,劍潭路-中山北路口,,
https://tw.live/cam/?id=BOT341,南京東路4段北寧路口,https://tw.live/cam/?id=BOT139,市府東北(松高松智),https://tw.live/cam/?id=BOT172,基隆羅斯(東南角),https://tw.live/cam/?id=BOT143,內湖堤頂(西側),https://tw.live/cam/?id=BOT260,重慶南路-和平西路口,https://tw.live/cam/?id=BOT261,市民高架-西寧北路,https://tw.live/cam/?id=BOT382,康定路-內江街,https://tw.live/cam/?id=BOT362,木柵-信義快匝道路口,https://tw.live/cam/?id=BOT272,東新街-八德路口,https://tw.live/cam/?id=BOT150,瑞光陽光,https://tw.live/cam/?id=BOT251,劍潭路-承德路口,,
https://tw.live/cam/?id=BOT348,八德-塔悠路口,https://tw.live/cam/?id=BOT140,市府西北(松高市府),https://tw.live/cam/?id=BOT173,仁愛敦化(北側),https://tw.live/cam/?id=BOT147,明水樂群一路,https://tw.live/cam/?id=BOT263,中華路-愛國西路口,https://tw.live/cam/?id=BOT274,環河北路與民族西路口燈桿上,https://tw.live/cam/?id=BOT383,萬大路-西藏路,https://tw.live/cam/?id=BOT376,辛亥路4段-101巷,https://tw.live/cam/?id=BOT273,市民大道與向陽路口,https://tw.live/cam/?id=BOT153,民權行愛,https://tw.live/cam/?id=BOT282,仰德大道二段2巷口,,
https://tw.live/cam/?id=BOT349,南京東-三民路口,https://tw.live/cam/?id=BOT257,忠孝東路-松仁路口,https://tw.live/cam/?id=BOT174,仁愛敦化(西側),https://tw.live/cam/?id=BOT148,敬業三路樂群二路,https://tw.live/cam/?id=BOT290,和平羅斯,https://tw.live/cam/?id=BOT278,慶北路與南京西路,,,https://tw.live/cam/?id=BOT384,國道三甲匯入信義快進城往西,https://tw.live/cam/?id=BOT275,市民大道-中南街口,https://tw.live/cam/?id=BOT154,民權瑞光,https://tw.live/cam/?id=BOT297,士東路-忠誠路口,,
https://tw.live/cam/?id=BOT351,南京-光復路口,https://tw.live/cam/?id=BOT268,基隆路口-八德路口(高架上層),https://tw.live/cam/?id=BOT175,仁愛敦化(東側),https://tw.live/cam/?id=BOT151,堤頂大道樂群一路,https://tw.live/cam/?id=BOT294,汀州路-思源街口,https://tw.live/cam/?id=BOT285,昌吉街-重慶北路三段,,,,,https://tw.live/cam/?id=BOT334,研究院路2段與大坑街口(南深橋),https://tw.live/cam/?id=BOT155,民權成功,https://tw.live/cam/?id=BOT307,福國-文林,,
https://tw.live/cam/?id=BOT372,民權東路與敦化北路,https://tw.live/cam/?id=BOT270,市民大道-松山路口,https://tw.live/cam/?id=BOT176,仁愛敦化(南側),https://tw.live/cam/?id=BOT152,堤頂大道1段與港墘路口往北,https://tw.live/cam/?id=BOT296,仁愛路-金山南路口,https://tw.live/cam/?id=BOT286,民生西路-延平北路口,,,,,https://tw.live/cam/?id=BOT363,忠孝東路7段325巷口,https://tw.live/cam/?id=BOT156,舊宗新湖二路,https://tw.live/cam/?id=BOT326,中山北路5段與文林路口,,
,,https://tw.live/cam/?id=BOT283,信義路四段-光復南路口,https://tw.live/cam/?id=BOT262,忠孝東路-復興南路口,https://tw.live/cam/?id=BOT166,市民中山(西北角),https://tw.live/cam/?id=BOT301,忠孝西路一段86號,https://tw.live/cam/?id=BOT336,民生西路與重慶北路口,,,,,https://tw.live/cam/?id=BOT364,市民大道8段與南港路2段41巷口,https://tw.live/cam/?id=BOT323,瑞光路與江南街口,https://tw.live/cam/?id=BOT327,雙溪街與至誠路口,,
,,https://tw.live/cam/?id=BOT284,信義路-莊敬路口,https://tw.live/cam/?id=BOT264,基隆路-和平東路口,https://tw.live/cam/?id=BOT223,新生高圓山橋,https://tw.live/cam/?id=BOT337,中華路一段39號1(台糖騰雲大樓頂樓西南角),https://tw.live/cam/?id=BOT357,民族-重慶路口,,,,,https://tw.live/cam/?id=BOT365,南港路2段23巷口,https://tw.live/cam/?id=BOT333,康寧路3段與南湖大橋,https://tw.live/cam/?id=BOT373,格致路與凱旋路,,
,,https://tw.live/cam/?id=BOT287,基隆路二段-嘉興街,https://tw.live/cam/?id=BOT267,市民高架道路(往東延吉街上方),https://tw.live/cam/?id=BOT224,新生高民族,https://tw.live/cam/?id=BOT338,中華路一段39號2(台糖騰雲大樓頂樓西北角),https://tw.live/cam/?id=BOT375,重慶北路2段48號,,,,,https://tw.live/cam/?id=BOT378,市民大道八段99號(東北角) (臺北流行音樂中心南館,https://tw.live/cam/?id=BOT335,寧路3段與康寧路3段222巷口,,,,
,,https://tw.live/cam/?id=BOT288,逸仙路-松高路口,https://tw.live/cam/?id=BOT317,復興南路與市民大道口,https://tw.live/cam/?id=BOT225,新生高民權,https://tw.live/cam/?id=BOT346,中山北-濟南路口,,,,,,,https://tw.live/cam/?id=BOT379,市民大道八段99號(西南角) (臺北流行音樂中心南館,https://tw.live/cam/?id=BOT339,民權東路6段與民權東路6段206巷口,,,,
,,https://tw.live/cam/?id=BOT300,基隆松壽限高器,https://tw.live/cam/?id=BOT319,復興南路-仁愛三段,https://tw.live/cam/?id=BOT226,新生高民生,https://tw.live/cam/?id=BOT347,羅斯福-中山南-愛國路口,,,,,,,https://tw.live/cam/?id=BOT380,南港路2段59號(東北角,https://tw.live/cam/?id=BOT350,成功-內湖交流道路口,,,,
,,https://tw.live/cam/?id=BOT343,市高(光復) 市高西行既設鋼構,https://tw.live/cam/?id=BOT320,復興南路與信義路口,https://tw.live/cam/?id=BOT227,新生高南京,https://tw.live/cam/?id=BOT353,八德-新生北路口,,,,,,,,,https://tw.live/cam/?id=BOT367,洲子街-瑞光路393巷,,,,
,,,,https://tw.live/cam/?id=BOT321,復興南路與復興南路2段148巷口,https://tw.live/cam/?id=BOT228,新生高長安,https://tw.live/cam/?id=BOT369,重慶南路-汀州路2段,,,,,,,,,https://tw.live/cam/?id=BOT368,南京東路六段-舊宗路一段,,,,
,,,,https://tw.live/cam/?id=BOT322,復興南路與和平東路口,https://tw.live/cam/?id=BOT233,中山北路3段-民權東西路口,https://tw.live/cam/?id=BOT371,和平西路2段-泉州街,,,,,,,,,https://tw.live/cam/?id=BOT377,康樂街-忠二街口,,,,
,,,,https://tw.live/cam/?id=BOT329,光復南路與市民大道口,https://tw.live/cam/?id=BOT237,北安路595巷口,https://tw.live/cam/?id=BOT374,重慶南路與廈門街114巷,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT330,信義路與安和路口,https://tw.live/cam/?id=BOT238,濱江街-大直橋路口,https://tw.live/cam/?id=BOT381,羅斯福路2段9號(羅斯福金融廣場大樓),,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT342,辛亥路3段基隆路3段路口,https://tw.live/cam/?id=BOT239,濱江街150巷口,,,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT344,市高(建國) 市高西行既設鋼構,https://tw.live/cam/?id=BOT240,濱江街大佳國小大門右側(號誌桿),,,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT345,忠孝東-敦化南路口,https://tw.live/cam/?id=BOT241,民族東路-建國北路口,,,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT352,忠孝-延吉路口,https://tw.live/cam/?id=BOT242,松江路-民權東路口,,,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT354,信義-敦化路口,https://tw.live/cam/?id=BOT245,復興北路427巷(往南),,,,,,,,,,,,,,,,
,,,,https://tw.live/cam/?id=BOT355,和平-敦化路口,https://tw.live/cam/?id=BOT248,北安路-中山北路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT253,民族西路-中山北路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT258,民生東路-松江路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT299,民生東路限高器,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT310,松江路與長春路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT311,松江路與民生東路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT312,松江路-南京東二段,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT313,松江路與長安東路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT314,松江路市民大道口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT315,復興北路與民生東路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT316,復興北路與南京東路口,,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT324,松江路367號(中山區公所),,,,,,,,,,,,,,,,
,,,,,,https://tw.live/cam/?id=BOT328,民生東路與中山北路口,,,,,,,,,,,,,,,,
