,,https://tw.live/cam/?id=68000T505440,康莊路與信義路口,,,,,,,,,,,,,https://tw.live/cam/?id=68000T106550,大興西路三段與文中路旁路側,,,,,https://tw.live/cam/?id=68000T201850,中華路二段128號前中央分隔島
,,https://tw.live/cam/?id=68000T501620,員林路與仁和路口,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105250,大興西路二段與國際路二段旁路側,,,,,https://tw.live/cam/?id=68000T201620,普忠路中華路口
,,https://tw.live/cam/?id=68000T506640,信義路中華路口,,,,,,,,,,,,,https://tw.live/cam/?id=68000T115860,三民路萬壽路口,,,,,https://tw.live/cam/?id=68000T223050,環中東路永福路口
,,https://tw.live/cam/?id=68000T507040,康莊路中華路口,,,,,,,,,,,,,https://tw.live/cam/?id=68000T104870,經國路南平路口,,,,,https://tw.live/cam/?id=68000T227320,東園路吉林路口
,,https://tw.live/cam/?id=68000T505340,康莊路武嶺橋口,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100110,萬壽路山鶯路口,,,,,https://tw.live/cam/?id=68000T201821,中華路二段與忠義路前分隔島
,,https://tw.live/cam/?id=68000T503860,112甲-臺66線,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103320,復興路三民路口,,,,,https://tw.live/cam/?id=68000T216600,新生路548號旁
,,https://tw.live/cam/?id=68000T502070,員林路-連絡道,,,,,,,,,,,,,https://tw.live/cam/?id=68000T106940,復興路與春日路口,,,,,https://tw.live/cam/?id=68000T240400,南園二路與中福路口前
,,https://tw.live/cam/?id=68000T501350,台4線38.5K位置,,,,,,,,,,,,,https://tw.live/cam/?id=68000T102200,莊敬路春日路口,,,,,https://tw.live/cam/?id=68000T214160,環西路與民族路口
,,https://tw.live/cam/?id=68000T501370,介壽路-員林路,,,,,,,,,,,,,https://tw.live/cam/?id=68000T115920,莊敬路富國路口,,,,,https://tw.live/cam/?id=68000T207540,中山東路中北路口
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T106320,莊敬路中正路口,,,,,https://tw.live/cam/?id=68000T224320,環中東路龍岡路口
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T104720,莊敬路經國路口,,,,,https://tw.live/cam/?id=68000T201420,中華路自強一路口
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105700,桃鶯路建國路口,,,,,https://tw.live/cam/?id=68000T201820,中華路中園路口
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101600,春日路成功路口,,,,,https://tw.live/cam/?id=68000T200560,中華路興仁路口
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101760,春日路中山東路口,,,,,https://tw.live/cam/?id=68000T205020,環西路-志廣路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T102000,春日路大興路口,,,,,https://tw.live/cam/?id=68000T205600,環西路-民權路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101800,春日路經國路口,,,,,https://tw.live/cam/?id=68000T205760,環北路-中豐北路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103160,永安路三民路口,,,,,https://tw.live/cam/?id=68000T205900,環北路-新生路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100300,民族路復興路口,,,,,https://tw.live/cam/?id=68000T206060,環北路-慈惠三街
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105320,文中路國際路口,,,,,https://tw.live/cam/?id=68000T202100,環北路-延平路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T106660,文中路與龍安街口,,,,,https://tw.live/cam/?id=68000T214020,民族路-廣德街
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105540,介壽路建國路口,,,,,https://tw.live/cam/?id=68000T223710,環中東路-中山東路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100450,中正路復興路口,,,,,https://tw.live/cam/?id=68000T217960,中園路-吉林路
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T104010,中正路南平路口,,,,,https://tw.live/cam/?id=68000T201910,中華路-育樂街
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101360,中山路民族路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100620,中山路正光街口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T107960,中山路龍安街口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100520,中山路復興路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101420,中山路中正路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103220,中山路三民路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T101260,中山路龍壽街口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T100860,中山路國際路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103440,三民路建國路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T109470,三民路中山東路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103030,三民路與中正路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T102420,三民路長壽路口,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105210,大興西路-國際路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T111730,大興西路-中埔二街,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105050,大興西路-中正路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105200,大興西路-國際路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T105150,大興西路-永安路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T111650,大興西路-同安街,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T103510,介壽路-三民路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T107260,復興路-南華路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T102710,三民路-春日路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T136300,春日路-民光東路,,,,,,
,,,,,,,,,,,,,,,,https://tw.live/cam/?id=68000T104970,大興西路-經國路,,,,,,
